artist_name,track_name,year,main_genre,chords,intro,verse,chorus,bridge,outro,detected_key,intro_nashville,verse_nashville,chorus_nashville,bridge_nashville,outro_nashville,spotify_song_id,spotify_artist_id,christian_bucket
Aaron Shust,Ever Be,2016,rock,,G Em Bm C,G Am C Bm D G Am C Bm D C G D Am,C G Em D G Em,G D Em C G Am Em C,C G Em D C G,G,1 6m 3m 4,1 2m 4 3m 5 1 2m 4 3m 5 4 1 5 2m,4 1 6m 5 1 6m,1 5 6m 4 1 2m 6m 4,4 1 6m 5 4 1,15ieUaAegwQRlmEigRUwTv,0oM8RWZXhJYSnzGdepP7fM,worship
Aaron Shust,My Savior My God,2005,rock,C Emin G C G D Emin C G Emin C G Emin D C G Emin C Emin G C G,,,,,,,,,,,,1syFMBjjRvL3uReOM8yWEb,0oM8RWZXhJYSnzGdepP7fM,worship
Aaron Shust,This I Know,2019,rock,,G D G A Bm D/F#,D Bm G D Bm G D G A D,G D G A Bm D/F# G A Bm D/F# G A D G A D,Bm G D Bm G D,Bm G D Bm G D,D,4 1 4 5 6m 1/3,1 6m 4 1 6m 4 1 4 5 1,4 1 4 5 6m 1/3 4 5 6m 1/3 4 5 1 4 5 1,6m 4 1 6m 4 1,6m 4 1 6m 4 1,5Dz4NHWyh7L2GRz8uidrBR,0oM8RWZXhJYSnzGdepP7fM,worship
Aaron Shust,To God Alone,2009,rock,,F Am G,C G Am F C G Am F C G Am F C G Am F D F,C G Am F C G Am F C G Am F Dm Am G,F Am G F Am G F Am G F,F Am G C F Am G,C,4 6m 5,1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 2 4,1 5 6m 4 1 5 6m 4 1 5 6m 4 2m 6m 5,4 6m 5 4 6m 5 4 6m 5 4,4 6m 5 1 4 6m 5,0sXqOSFwclldQwywLYqUrw,0oM8RWZXhJYSnzGdepP7fM,worship
Aaron Shust,Zion,2019,rock,,,A E A E G#m A B C#m G#m A B E,C#m A E C#m A E A B C#m A C#m B E,C#m A E G#m C#m A E B A E B,,E,,4 1 4 1 3m 4 5 6m 3m 4 5 1,6m 4 1 6m 4 1 4 5 6m 4 6m 5 1,6m 4 1 3m 6m 4 1 5 4 1 5,,1mxgHDkI8VOs0vnpA9Sucl,0oM8RWZXhJYSnzGdepP7fM,worship
Adhemar De Campos,Amigo de Deus,2023,,D A/Cs Bmin Emin Emin/D Csmin D A/Cs Bmin A G G/A D A/Cs Bmin D A/Cs Bmin A E/Gs Bmin A/Cs D Emin D A/Cs Bmin A Emin D A/Cs Bmin A G A/Cs D D/Fs G D/A A G D Emin D A/Cs Bmin A Emin D A/Cs Bmin A G/B A/Cs D D/Fs G D/A A G D D/A A G A/Cs D,,,,,,,,,,,,62sEiJNjKNbnY6LN9cLGQN,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,Bem Supremo - Acústico Ao Vivo,2007,,C F G Emin Amin D F/C G/B Eb Gs As Gmin Cmin F Gs/Eb As/F Eb Bb/D Gsmaj7 Eb/G As/F Gs Fmin7 As Eb As Gs Eb Bb/D Fmin7 Eb/G Gs Fmin Bbsus4 Bb Eb Gs As Eb Bb/D Gsmaj7 Eb/G Gs Fmin7 Bbsus4 Bb Eb As Gs Eb Bb/D Fmin7 Eb/G Gs Fmin Bbsus4 Bb Eb Gs Eb/G As/F Gs Bb/Ab Eb Cmin Gs Bb/Ab Eb Cmin Gs Bb Cmin Gs Bb Eb Gs Bb/Ab Eb Cmin Gs Bb/Ab Eb Cmin Gs Bb Cmin Gs Bb Eb Gs Bb Eb Gs Bb Eb,,,,,,,,,,,,30E6ulIchDnMJoCcZ8QnnT,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,Ele Vem Pra Te Salvar - Acústico Ao Vivo,2007,,D Emin D/Fs G D/Fs D Emin D/Fs G Aadd11 A D A Bmin G D A G D A Bmin G D/Fs A G A D Dadd11 D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D G A D D/Fs G A Bmin G A D/Fs G A D Dadd11 D A Bmin G D A G D A Bmin G D/Fs A G A D Dadd11 D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D Bmin A Bmin G Bmin A G A B A B E A B Csmin A B A B E A B E A B Csmin A B A B E A B A B E,,,,,,,,,,,,0q1yeocNgiiTGnDBSqqU3g,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,Grande é o Senhor - Ao Vivo,2018,,Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G Aadd11 A G Fmaj7 G/F Fmaj7 G Amin Dmin7 Emin7 Fsmin7 Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin Fmaj7 G Aadd11 A G,,,,,,,,,,,,6GeGXOPJFa3pRwrWAnrV7j,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,Homem de Guerra / Nosso General - Acústico Ao Vivo,2007,,Amin G Amin G Amin G Amin F G Emin F Dmin Emin Amin Dmin Amin Bb E Amin Dmin Amin Dmin Amin E,,,,,,,,,,,,28QqEOI44p254wwHRxCtQ2,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,Louvemos Ao Senhor / Magnifiquemos / Hosana / O Motivo Do Louvor - Acústico Ao Vivo,2007,,Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C C7 Gmin7 C C11 C7 Fmaj7 F/E Dmin7 Dmin/C Bb Bb/C Fmaj7 Dmin7 Gmin7 Bb/C Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb/C Fmin7 Dmin7 Gmin7 Bb7/C Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C F Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C,,,,,,,,,,,,3GeFBts6Zm8f21UhhBzFXO,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,O Leão Da Tribo De Judá / Nosso Comandante - Acústico Ao Vivo,2007,,G Emin F Amin D G Emin F Amin D C D Bmin Emin F C/E D,,,,,,,,,,,,69YkLk6TpyxgY1SymHD8S0,03TpTPLRclj2iknzWXAXjP,worship
Adhemar De Campos,O Nome de Jesus - Acústico Ao Vivo,2007,,G9 G/B Cmaj7 F C/D G9 G/B Cmaj7 Dsus4 D/C C9 G/B C B7 Emin7 C9 G/B C Dsus4 G9 G/B Cmaj7 F Dsus4 G9 G/B C9 Dsus4 D/C C9 G/B C B7 Emin7 C9 G/B Amin7 Dsus4 G9 A9 A/Cs D9 G9 Esus4 A9 A/Cs D9 E9 E/D D9 A/Cs D9 Cs7 Fsmin7 D9 A/Cs D Esus4 D A9 A/Cs D9 G9 Esus4 A9 A/Cs D9 Esus4 E/D D9 A/Cs D9 Cs7 Fsmin7 D9 A/Cs Bmin7 E9 A9 E9 A9,,,,,,,,,,,,0RYH0i4FQkqJoyCrJC81Zz,03TpTPLRclj2iknzWXAXjP,worship
Ajay-Atul,O Saiyyan,2011,,,,C Gm F C Gm F C F Bb F C F Bb F C,F C F Ab C,Ab Fm C Ab Fm C,,F,,5 2m 1 5 2m 1 5 1 4 1 5 1 4 1 5,1 5 1 b3 5,b3 1m 5 b3 1m 5,,1sL8hnnZaB2Xzm1J66y4Tt,5fvTHKKzW44A9867nPDocM,worship
Ajay-Atul,Sapna Jahan,2015,,,Cm Gm Cm Gm Ab Eb F Ab Bb Cm,Gm Fm Ab Eb Bb Cm Gm Fm Ab Eb G Eb F Bb,Cm Eb F Ab Gm Cm Eb F Ab Bb,Cm,,C minor,1m 5m 1m 5m b6 b3 4 b6 b7 1m,5m 4m b6 b3 b7 1m 5m 4m b6 b3 5 b3 4 b7,1m b3 4 b6 5m 1m b3 4 b6 b7,1m,,5PM1dIibpTR57jlugvjNSM,5fvTHKKzW44A9867nPDocM,worship
Albert Frey,Voller Ehrfurcht,2006,,B Cmin B Eb B Cmin B F B Cmin B Eb B Cmin B F B Gmin Dmin Eb B Gmin Dmin C F B Cmin B Eb B Cmin B F B Gmin Dmin Eb B Gmin Dmin C F Gmin Dmin Eb B Gmin Dmin C F,,,,,,,,,,,,6ILv8Dv1IqWMmtVmFrd4UQ,2nPIoBCqmDp3ImAGWvKCHT,worship
Alvin Slaughter,He Alone Is Worthy - Live,2000,,,Dm C Gm F C F Am Dm C Bb C Dm F C Gm Bb C Dm,C Am Dm Gm C F A Dm G Am Dm Bb C Am Dm G Gm C,F C F C Bb F C F C Bb F C F C F C F Bb F Bb F Bb F C F,,Bb F Bb F C F Bb F C F Bb F C F Bb F C F C F,F,6m 5 2m 1 5 1 3m 6m 5 4 5 6m 1 5 2m 4 5 6m,5 3m 6m 2m 5 1 3 6m 2 3m 6m 4 5 3m 6m 2 2m 5,1 5 1 5 4 1 5 1 5 4 1 5 1 5 1 5 1 4 1 4 1 4 1 5 1,,4 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 5 1,0bBkbbPcYw6WcMH1wpFQmB,143WrhdpwUoOhMFKVTIYvs,worship
Alvin Slaughter,He Is Here - Live,2011,,,G C A G D,G C D G Bm Em C Bm Am D C Em Am D,G Em Am D G Bm Em C B Em Am G F D C Am,,,G,1 4 2 1 5,1 4 5 1 3m 6m 4 3m 2m 5 4 6m 2m 5,1 6m 2m 5 1 3m 6m 4 3 6m 2m 1 b7 5 4 2m,,,0YB72X7l89X65XKZRuhp40,143WrhdpwUoOhMFKVTIYvs,worship
Alvin Slaughter,Holy Spirit Rain Down - Live,2000,,,A/B,,E D/E D/A A F#m E/G# A B# B A/B E D/E D/A A E/B G#/C C#m Am/C E/B B A/E E,A G# C#m Bm A G# C#m Bm,,A,1/2,,5 4/5 4/1 1 6m 5/7 1 2 1/2 5 4/5 4/1 1 5/2 7/b3 3m 1m/b3 5/2 2 1/5 5,1 7 3m 2m 1 7 3m 2m,,7yPopCg6t2q2CRgczP8c9n,143WrhdpwUoOhMFKVTIYvs,worship
Alvin Slaughter,Launch Out,2010,,,Db Db/F Eb Eb Ab/C Db Fm Eb Eb,Db Db/F Eb Eb Ab/C Db Db Eb Fm Ab/C Db Db/F Eb Eb Ab/C Db Eb Fm Eb/G Ab Ab/C Db Bbm Fm Eb Bb/D Bb Eb Eb/G Ab Ab/C Db Bbm Fm Eb Eb/Db,B F#/A# G# C#m C#m/B A F#/A# B C# F#/A# G# C#m B/F# F# F# Eb/G Ab,E B/D# D A/C# C#m B/D#,Dbm Ab Dbm Ab,C# minor,1 1/3 2 2 5/7 1 3m 2 2,1 1/3 2 2 5/7 1 1 2 3m 5/7 1 1/3 2 2 5/7 1 2 3m 2/#4 5 5/7 1 6m 3m 2 6/b2 6 2 2/#4 5 5/7 1 6m 3m 2 2/1,b7 4/6 5 1m 1m/b7 b6 4/6 b7 1 4/6 5 1m b7/4 4 4 2/#4 5,b3 b7/2 b2 b6/1 1m b7/2,1m 5 1m 5,7m5h6L4GiPS7bdWaVKNYKS,143WrhdpwUoOhMFKVTIYvs,worship
Among The Thirsty,Completely,2015,,,,C Am F C G Am C G,Am C F G F C Am G Am C G,Am C F G Dm Am C G,Am C G C,C,,1 6m 4 1 5 6m 1 5,6m 1 4 5 4 1 6m 5 6m 1 5,6m 1 4 5 2m 6m 1 5,6m 1 5 1,3tFtIst6DS8u3W9qo3nY61,6U7okwARNlqMsPEvrtcNO6,worship
Among The Thirsty,I'd Need a Savior,2009,,A E D A E D A E D A E D A E A E D A E A,,,,,,,,,,,,6SEzk6fD0mrK2whZ1fCCRi,6U7okwARNlqMsPEvrtcNO6,worship
Among The Thirsty,What Love Looks Like,2015,,G C G C F G C G C F G C G C F G C G C F G C F G C F G C F G C F G C F G C F G C F G C G C F G C F G C F G C G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C F G C Emin F,,,,,,,,,,,,1B7lA3TnTMozzHzNuedmf1,6U7okwARNlqMsPEvrtcNO6,worship
Andrae Crouch,My Tribute (To God Be the Glory),2003,soul,,,G Bm Dm E Am Am D G Em A Am G E Am C D G,Bm Em Am D D Bm Em Am D G Bm Em Am D D Bm Em Am D D G,,,G,,1 3m 5m 6 2m 2m 5 1 6m 2 2m 1 6 2m 4 5 1,3m 6m 2m 5 5 3m 6m 2m 5 1 3m 6m 2m 5 5 3m 6m 2m 5 5 1,,,5LzugE9QVzxhonQkPcd5wO,3pxLSxg8klHu1L9d93cpq7,worship
Anita Wilson,Praise Him,2017,soul,D A Bmin A G A D A Bmin A G A D A Bmin Emin D A D,,,,,,,,,,,,6M39uv86FVxelhXhS4oOyd,4rEGEwaOU6Mtdj4ylW0fjS,worship
Anthony Evans,Back to Life,2017,soul,,Am C Am C,Am C Am C Am C G# Dm,C G Am Em F C G Am Em F,Dm Am G Dm Am G Dm Am G Dm Am G,,A minor,1m b3 1m b3,1m b3 1m b3 1m b3 7 4m,b3 b7 1m 5m b6 b3 b7 1m 5m b6,4m 1m b7 4m 1m b7 4m 1m b7 4m 1m b7,,2AQU7P7mdsK2AavspRBrYe,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,Greater Is He,2014,soul,,,D Em Bm G D Em Bm G D Em Bm G,D Em Bm G D Em Bm G D Em Bm G,Bm D G Em Bm D G Em,,G,,5 6m 3m 1 5 6m 3m 1 5 6m 3m 1,5 6m 3m 1 5 6m 3m 1 5 6m 3m 1,3m 5 1 6m 3m 5 1 6m,,4eU1e1zfnYzWIhBxRcdKcF,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,Let It Rain,2008,soul,,,Em C G D Em C G D,Em C G D Em C G D,Em C G D Em C G D,Em C G D Em C G D Em,G,,6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5 6m,0XZ8RujAKUzDPVzVZ8vOFy,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,No Condemnation,2014,soul,,Bm G Bm G A B A D G B A,G D A D A G A Bm D G Bm A,G A Bm D G Bm A G A Bm D G Bm A,G D A G D A,,D,6m 4 6m 4 5 6 5 1 4 6 5,4 1 5 1 5 4 5 6m 1 4 6m 5,4 5 6m 1 4 6m 5 4 5 6m 1 4 6m 5,4 1 5 4 1 5,,54g9Zd4DjHPVIIVfntJxep,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,Not Leaving / The Creed,2019,soul,,A E C#m B,E A B C#m E/G# A B C#m E A B C#m E/G# A B C#m E/G# A B E C#m A B E A B C#m E A B C#m E A B C#m E A B,,E A B C#m A E A B C#m A E,,E,4 1 6m 5,1 4 5 6m 1/3 4 5 6m 1 4 5 6m 1/3 4 5 6m 1/3 4 5 1 6m 4 5 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5,,1 4 5 6m 4 1 4 5 6m 4 1,,4kynLk3ujX5HNnfY07iGRd,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,Silence,2011,soul,,,C#m A E B C#m A E B A B C#m E A B,A E C#m B A E B A C#m A E B,A C#m E B A C#m E B,,E,,6m 4 1 5 6m 4 1 5 4 5 6m 1 4 5,4 1 6m 5 4 1 5 4 6m 4 1 5,4 6m 1 5 4 6m 1 5,,4po2xPxXpIS51DrPgIaQWa,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,The Way You Love Me / Meaningless (Acoustic),2008,soul,C G F C G F C G F Amin F Amin F Amin F C G C G F C G F C G F C G F C G F C G F Amin F Amin F Amin F C G C G F C G F C G F C G F Amin F C G Amin G C G F C G F C G F C G F C G F C G F C G F C G F C G F C F C F C F C F C,,,,,,,,,,,,4EpFt80bzdNYz4AF40EeIA,6qL5lCa1VbCzWiVgnj6QIV,worship
Anthony Evans,Your Great Name / Forever Reign,2011,soul,Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs B Fs Cs Dsmin Cs B Fs Cs Dsmin Cs B Fs Dsmin Cs Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs Dsmin B Fs Cs B Fs Cs Dsmin B Fs Cs Dsmin B Fs Dsmin Cs B Fs Cs B Fs Cs Dsmin B Dsmin Cs Ds F Gs Cs Dsmin B Cs B/Ds Gsmin Fs/As B Cs Dsmin B Dsmin Cs B Cs Dsmin B B/Ds Cs Fs/As B Fs Cs Dsmin B Fs Cs Dsmin Cs B Fs Dsmin Cs B Fs Cs B Dsmin Cs Dsmin B7 Fs Cs,,,,,,,,,,,,2aRE1vRp3yq1c8fvPRt7KA,6qL5lCa1VbCzWiVgnj6QIV,worship
Babbie Mason,Trust His Heart - Timeless Album Version,2001,,,E A F#m B E A F#m A B,E A B A E G#m C#m F#m B# B,E A B A B E B A G#m F#m B E A F#m B E A F#m A B,F#m B G#m C#m F#m B G#m C#m F#m A B,,E,1 4 2m 5 1 4 2m 4 5,1 4 5 4 1 3m 6m 2m 5,1 4 5 4 5 1 5 4 3m 2m 5 1 4 2m 5 1 4 2m 4 5,2m 5 3m 6m 2m 5 3m 6m 2m 4 5,,1wvrFukMtp3vn0pKZDBDLQ,50D6dchvbbHfDJJrPc31Lw,worship
Bart Millard,Grace That Is Greater,2008,,G C G C G D G D G C G D Emin Amin7 G D G C G D G C G Amin7 G D G D G D G C G D Emin Amin7 G D G C G D G C G Amin7 G D G C D Emin G C D Emin Dsus4 D G C G D G C G Amin7 G D G D Emin Amin7 G D G C G C D G,,,,,,,,,,,,7cW1IGxINOv8u6Fx694tKr,6l0FgdMZNMgMjph2DdwKP9,worship
Bart Millard,Grace That Is Greater,2008,,,,D A D A D A Bm A G A D,G D A G D G D A G A D,,,D,,1 5 1 5 1 5 6m 5 4 5 1,4 1 5 4 1 4 1 5 4 5 1,,,7cW1IGxINOv8u6Fx694tKr,6l0FgdMZNMgMjph2DdwKP9,worship
Bart Millard,Grace That Is Greater,2008,,,,G D G D C G D G C Am D G,C G D C G C G Am C D G,,,G,,1 5 1 5 4 1 5 1 4 2m 5 1,4 1 5 4 1 4 1 2m 4 5 1,,,7cW1IGxINOv8u6Fx694tKr,6l0FgdMZNMgMjph2DdwKP9,worship
Bart Millard,I Can Only Imagine,2003,,,E A,E A A/B E A A/B E E# E A,A B# E E E A B E E# E E A B# E E#,,A B E E# E A B C#m A B C#m E A B E,E,1 4,1 4 4/5 1 4 4/5 1 1 4,4 1 1 1 4 5 1 1 1 4 1,,4 5 1 1 4 5 6m 4 5 6m 1 4 5 1,6AVQ6VcELuOxkF66ShKXV3,6l0FgdMZNMgMjph2DdwKP9,worship
Bebo Norman,God Of My Everything,2010,rock,Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 A G A Dadd9 A G A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 G Gadd9 A Dadd9 A G A Dadd9 A G A Dadd9 A Dadd9 G A Dadd9 G A Dadd9 A G A Dadd9 A G A Dadd9 A G Dadd9,,,,,,,,,,,,4b2fYRcuk9WEk4QxBc8173,0acFxGm0vYIfwTX4NRlEWd,worship
Bebo Norman,Great Light Of The World,2002,rock,,C Am C Am C,Am C Am C Am F Dm G G#,C Am Dm C G C Am F G C Am C,,,C,1 6m 1 6m 1,6m 1 6m 1 6m 4 2m 5 b6,1 6m 2m 1 5 1 6m 4 5 1 6m 1,,,2jFUngjZ5g01SB92sZEhLQ,0acFxGm0vYIfwTX4NRlEWd,worship
Bebo Norman,I WIll Lift My Eyes,2006,rock,,G Em D# D,G Em D C G Em D C G/B C D Em G/B C D# D,G D Em C G D Em C G D Em C G D C,Em D/F# G C Em D/F# C Em D/F# G C Am D# D,G Em D C,G,1 6m b6 5,1 6m 5 4 1 6m 5 4 1/3 4 5 6m 1/3 4 b6 5,1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4,6m 5/7 1 4 6m 5/7 4 6m 5/7 1 4 2m b6 5,1 6m 5 4,0ez5z16E2mTpqlwr9kxxoD,0acFxGm0vYIfwTX4NRlEWd,worship
Bethel Music,A Little Longer - Live,2014,,,Em Bm A G Bm A Em Bm A G Bm A,Bm G A F#m Bm G A F#m G Em F#m A Bm G A G A Bm G A,D A/C# Bm A G Em G D A/C# Bm A G D/F# Em A,D Bm G Em A# D A/C# Bm A# G D/F# Em A D Bm G D/F# Em A# D A/C# Bm A# G D/F# Em A,,D,2m 6m 5 4 6m 5 2m 6m 5 4 6m 5,6m 4 5 3m 6m 4 5 3m 4 2m 3m 5 6m 4 5 4 5 6m 4 5,1 5/7 6m 5 4 2m 4 1 5/7 6m 5 4 1/3 2m 5,1 6m 4 2m b6 1 5/7 6m b6 4 1/3 2m 5 1 6m 4 1/3 2m b6 1 5/7 6m b6 4 1/3 2m 5,,2RaHnhioVq0rLlM6VPl2MT,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,After All These Years - Instrumental,2017,,,,G G# G G# C Em D,G# G G# G Em C Em D C Em D,,,G,,1 b2 1 b2 4 6m 5,b2 1 b2 1 6m 4 6m 5 4 6m 5,,,3xgGQ9zNAr62qLaqJ66Zi0,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Ain’t No Grave - Live,2019,,,Am,D Am E Am D Am E Am,D Am D Am C E Am,,D Am C E Am,A minor,1m,4 1m 5 1m 4 1m 5 1m,4 1m 4 1m b3 5 1m,,4 1m b3 5 1m,7mD7yAQm4GcifSnWqJdZHi,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Ain’t No Grave - Live,2019,,,B,E B E,E B E B,,E B E B E B E B E B E B,E,5,1 5 1,1 5 1 5,,1 5 1 5 1 5 1 5 1 5 1 5,7mD7yAQm4GcifSnWqJdZHi,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Ain’t No Grave - Live,2019,,,Am,D Am D,Am D C Am D C Am,,D Am D Am,A minor,1m,4 1m 4,1m 4 b3 1m 4 b3 1m,,4 1m 4 1m,7mD7yAQm4GcifSnWqJdZHi,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,All Hail King Jesus - Live,2021,,Ab G Cmin Ab Fmin G Cmin Ab Bb Eb Cmin Ab Fmin Eb Ab Bb F Ab G Cmin Ab Bb G Ab Fmin Gmin Eb Db G7 Cmin Ab Bb G Ab Fmin Gmin Eb Db G Cmin Ab Bb Eb Ab Fmin G Gmin Cmin Ab Bb G Ab Bb Cmin Db G Cmin Ab Bb G Cmin,,,,,,,,,,,,0Aa9storemJMkPbFnLH8jE,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,All Hail King Jesus - Live,2021,,,,Am F Am F Am F Am F,Am F C G Am F C G C G,,,C,,6m 4 6m 4 6m 4 6m 4,6m 4 1 5 6m 4 1 5 1 5,,,0Aa9storemJMkPbFnLH8jE,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,All Hail King Jesus - Live,2021,,,,G D G Em Am G D G C Am G D G B/F# Em Am G D G G C G D G C D G C G D G,,,,G,,1 5 1 6m 2m 1 5 1 4 2m 1 5 1 3/7 6m 2m 1 5 1 1 4 1 5 1 4 5 1 4 1 5 1,,,,0Aa9storemJMkPbFnLH8jE,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Always Good - Live,2020,,,Bb Dm Bb F F,F F F F Bb F,Bb F C Bb F C Dm C Bb F F,F/A Bb C F/A Bb C F/A Bb C F/A Bb C Bb Dm Bb C,F Bb F Bb D C/E Bb D C Bb D C F Bb D C F A Bb D C Bb C D C/E Bb C D C,F,4 6m 4 1 1,1 1 1 1 4 1,4 1 5 4 1 5 6m 5 4 1 1,1/3 4 5 1/3 4 5 1/3 4 5 1/3 4 5 4 6m 4 5,1 4 1 4 6 5/7 4 6 5 4 6 5 1 4 6 5 1 3 4 6 5 4 5 6 5/7 4 5 6 5,22jFu7xj9INOeERWB96UUf,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Anything Is Possible - Live,2020,,,,A F#m D A,D A A/E D A A/E D F#m A D A A/E,A F#m E A/C# D F#m E A/C# D,,A,,1 6m 4 1,4 1 1/5 4 1 1/5 4 6m 1 4 1 1/5,1 6m 5 1/3 4 6m 5 1/3 4,,64nXCNi7Ct1wi5Q6VROGAF,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Arrows (I Will Be With You),2021,,,E E/G# A B E E/G# A B E E/G# A B E E/G# A B,E E/G# A B E E/G# A B E E/G# A B E E/G# A B E E/G# A B E E/G# A B E E/G# A B E E/G# A B,E E/G# A B E E/G# A B C#m A B E E/G# A E B/Eb C#m A B E E/G# A B E E/G# A B E F#m E/G# E A E A/C# B/D# E E/G# A B E F#m E/G# E A B E A/C# B/D# E E/G# A B,,E A# E A# E A# E A#,E,1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5,1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5 1 1/3 4 5,1 1/3 4 5 1 1/3 4 5 6m 4 5 1 1/3 4 1 5/7 6m 4 5 1 1/3 4 5 1 1/3 4 5 1 2m 1/3 1 4 1 4/6 5/7 1 1/3 4 5 1 2m 1/3 1 4 5 1 4/6 5/7 1 1/3 4 5,,1 #4 1 #4 1 #4 1 #4,3pFZMAJu3uku6bs9OZkM8Z,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Back To Life - Live,2021,,,,F# E B,E B F# G#m E B F# G#m E B F# G#m E F# B,,,B,,5 4 1,4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 1,,,6WUwmKUfTF12jlJ2ll1aW5,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Be Enthroned - Live,2016,,,Am F C G,C F C F C Am F C Am F C F C F C Am F C Am F C,Am F C G Am F C G,Am F C Am F C G,,C,6m 4 1 5,1 4 1 4 1 6m 4 1 6m 4 1 4 1 4 1 6m 4 1 6m 4 1,6m 4 1 5 6m 4 1 5,6m 4 1 6m 4 1 5,,19uV6FQniZrbWtDPvBisIB,26T4yOaOoFJvUvxR87Y9HO,worship
Bethel Music,Beauty,2023,,,,Dm Bb C Dm Bb C,Dm Bb F Am Dm Bb F/C C,Bb C Dm F Bb C F/A Dm F Bb C Dm F Bb C F/A Dm F,Dm Bb F Am Dm Bb F,F,,6m 4 5 6m 4 5,6m 4 1 3m 6m 4 1/5 5,4 5 6m 1 4 5 1/3 6m 1 4 5 6m 1 4 5 1/3 6m 1,6m 4 1 3m 6m 4 1,7IKax3Xr0hNeWj3jqlQtCl,26T4yOaOoFJvUvxR87Y9HO,worship
