artist_name,track_name,year,main_genre,chords,intro,verse,chorus,bridge,outro,detected_key,intro_nashville,verse_nashville,chorus_nashville,bridge_nashville,outro_nashville,spotify_song_id,spotify_artist_id,christian_bucket
12 Stones,Anthem For The Underdog,2007,metal,C Amin C Amin Bb Dmin C Bb Dmin C Bb Dmin C Bb F C Amin C Amin Bb Dmin C Bb F C Bb Dmin C Bb F C Bb Dmin C Bb F C Bb Dmin C Bb F C Bb Dmin C Bb F C,,,,,,,,,,,,6FFwt1ea9hJ4MfMQLywahm,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Arms Of A Stranger,2007,metal,E B G D A E F G Amin G F G Amin F G Amin G F G Dno3d Fno3d Gno3d Ano3d Gno3d Fno3d Gno3d Ano3d Gno3d Fno3d Dno3d Ano3d Gno3d Fno3d Gno3d Ano3d F G Amin G F G Amin F G Amin G F G Dno3d Fno3d Gno3d Ano3d Gno3d Fno3d Gno3d Ano3d Gno3d Fno3d Dno3d Ano3d Gno3d Fno3d Gno3d Ano3d F G Amin G F G Amin Gno3d Fno3d Gno3d Ano3d Gno3d Fno3d Gno3d Ano3d Gno3d Fno3d Dno3d Ano3d Gno3d Fno3d Gno3d Ano3d F G Amin G F G Asus2 Amin,,,,,,,,,,,,4M1gzk1dPfDbSQk21uM7ZJ,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Blind,2012,metal,,G D C,G D C G D C G D C G D C Em D C,G C G C Em D C G D C,C G D A C G D A C,G D C,G,1 5 4,1 5 4 1 5 4 1 5 4 1 5 4 6m 5 4,1 4 1 4 6m 5 4 1 5 4,4 1 5 2 4 1 5 2 4,1 5 4,7gPO74m7WFHYgA18ljOw74,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Broken,2002,metal,Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb C Dmin Bb Dmin Bb C Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb C Dmin Bb Dmin Bb C Dmin Bb Dmin Bb Dmin Bb Dmin Bb F Emin F Emin F Emin F Emin F Bb F Bb F Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb Dmin Bb C Dmin,,,,,,,,,,,,3Yo9kEVE2UVSVFtxNXK2u2,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Bury Me,2012,metal,Dmin C Bb Dmin C Bb Dmin C Bb Dmin C Bb Dmin C Bb Cno3d Dno3d Fno3d C Bb Fno3d C Bb Dmin C Bb Dno3d Ano3d Bb Cno3d Dno3d Ano3d Bb Csno3d Dno3d Ano3d Bb Cno3d Csno3d Dno3d Ano3d Bb Cno3d Dno3d Ano3d Bb Cno3d Dmin C Bb Dmin C Bb,,,,,,,,,,,,6hVt5LbvkzCMA9C81TpRk4,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Crash,2002,metal,Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin G C D Amin G C D Amin G C D Amin G C D Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin G C D Amin G C D Amin G C D Amin G C D Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin Amin7 Emin C G Amin G C D Amin G C D Amin G C D Amin G C D Amin G C D Amin G C D Amin G C D Amin G C D,,,,,,,,,,,,0487NR3smp6XWZxyq4DVww,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Hey Love,2007,metal,E B G D A E Csmin B Fs A Csmin B Fs A Csmin B Fs A Csmin B Fs A Fs Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csmin B Fs A Csmin B Fs A Csmin B Fs A Csmin B Fs A Csmin B Fs A Fs Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Ano3d Gsno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Csno3d Bno3d Ano3d Gsno3d Bno3d Eno3d Csno3d,,,,,,,,,,,,3LFzNhpnt4mqw8PtK67h1T,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Lerlene,2017,metal,,G D Am C,G D Am C G D Am C G D Am C Em C Em C,G D Am C G D Am C,,,G,1 5 2m 4,1 5 2m 4 1 5 2m 4 1 5 2m 4 6m 4 6m 4,1 5 2m 4 1 5 2m 4,,,5wePaHKQvkHK8Xpr2Lm55x,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Only Human,2012,metal,,C G C Am G Dm Am,C Am C F C Am Am F,C Am G C Am G F Am C F C,Am F C D C D C G Am C Am C F C Am C Am G C Am G F Am C Dm C G C G C G Am F C,Am G F,C,1 5 1 6m 5 2m 6m,1 6m 1 4 1 6m 6m 4,1 6m 5 1 6m 5 4 6m 1 4 1,6m 4 1 2 1 2 1 5 6m 1 6m 1 4 1 6m 1 6m 5 1 6m 5 4 6m 1 2m 1 5 1 5 1 5 6m 4 1,6m 5 4,2F9dOqTIZs6pnel768AvSO,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,Running Out Of Pain,2002,metal,C/E B E A/E B E C/E B E A/E B E C/E B E C/E B E,,,,,,,,,,,,3ck65y9gxRGp2S5s4oSnua,0DrXhci3WAyo0WJv1RBOG6,christian
12 Stones,World So Cold,2007,metal,,Em D C,Em D C B Em D C B G D Am B G D Am B,Em D C B Em D C B Em D C Em D C,Em D C Am B Em D C Am B Em D C Am B Em D G C Am B Em C G D Am B,,E minor,1m b7 b6,1m b7 b6 5 1m b7 b6 5 b3 b7 4m 5 b3 b7 4m 5,1m b7 b6 5 1m b7 b6 5 1m b7 b6 1m b7 b6,1m b7 b6 4m 5 1m b7 b6 4m 5 1m b7 b6 4m 5 1m b7 b3 b6 4m 5 1m b6 b3 b7 4m 5,,471eQ7hcJ7JdGY1NzMmUeg,0DrXhci3WAyo0WJv1RBOG6,christian
33Miles,I Loved You Then,2008,rock,,Am G F C/E Am G F C Am G F C/E Am G F C,Am G F C/E Am G F C Am G F C/E Am G F C G Dm F G Dm F G Dm C/E F,C Am F G C Am F G Dm C/E F G Bb F G Am G F C/E Am G F C,Dm C/E F G Dm C/E F G Am G F C/E Am G F Dm,,C,6m 5 4 1/3 6m 5 4 1 6m 5 4 1/3 6m 5 4 1,6m 5 4 1/3 6m 5 4 1 6m 5 4 1/3 6m 5 4 1 5 2m 4 5 2m 4 5 2m 1/3 4,1 6m 4 5 1 6m 4 5 2m 1/3 4 5 b7 4 5 6m 5 4 1/3 6m 5 4 1,2m 1/3 4 5 2m 1/3 4 5 6m 5 4 1/3 6m 5 4 2m,,4TDUjJ1A4MgWkzOMVwK9YF,6wEuQ6YxQqySp78RhpWjRs,christian
38th Parallel,Higher Ground,2002,punk,Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C F D F D Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C Dmin F C Bb Dmin C Bb Dmin C Dmin F C Dmin F C Dmin F C Dmin F C,,,,,,,,,,,,0NbktpkUrNl3j6U7JqDHOX,7iKsdIqgy2s5xMbKiVafjv,christian
38th Parallel,Horizon,2002,punk,Asmin Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gsmin Asmin Gs Asmin Gs Fs Asmin Fs Asmin Fs Asmin Fs Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gs Asmin Gsmin Asmin Gs Asmin Gs Fs Asmin Fs Asmin Fs Asmin Fs Gs Asmin Gs Fs Ds Asmin Gs Asmin Gsmin Asmin Gs Asmin Gs Fs Asmin Fs Asmin Fs Asmin Fs Gs Fs Gs Fs Gs Asmin Gs,,,,,,,,,,,,78nsDXdPdsSEgQ7uE8o1JU,7iKsdIqgy2s5xMbKiVafjv,christian
7eventh Time Down,Alive In You,2011,rock,Dmin C F C Dmin C F C Dmin C F C Dmin C F C Dmin C F C Amin F C Dmin C F Dmin C F C Dmin C F G C Dmin C F Dmin C F C Dmin C F G C Dmin C F G Dmin C F G Dmin C F G Dmin C F G C Amin F C Dmin C F Dmin C F C Dmin C F G C Dmin C F Dmin C F C Dmin C F G C Bb C Bb C Amin F C Dmin C F Dmin C F C Dmin C F G C Dmin C F Dmin C F C Dmin C F G C Dmin C F Dmin C F C Dmin C F G C,,,,,,,,,,,,4WK7C8ypYsDuOlf1COUVFX,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Always,2015,rock,,,D G D G Em G,D G Em D,G Em D,,D,,1 4 1 4 2m 4,1 4 2m 1,4 2m 1,,6o9xBOYPLbDAnAiqQQV3dO,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,By Faith,2022,rock,,C Am F,C Am F C Am F G F G F,C F Am F C F Am G F C Am F,Am F C G Am F C G C Am F,,F,5 3m 1,5 3m 1 5 3m 1 2 1 2 1,5 1 3m 1 5 1 3m 2 1 5 3m 1,3m 1 5 2 3m 1 5 2 5 3m 1,,2X8yEmE9roYNGM0QLlVM6R,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Can You,2019,rock,,,C G Am F G C G Am F G,C G Am F G,,,C,,1 5 6m 4 5 1 5 6m 4 5,1 5 6m 4 5,,,4hHsHup9zCWhjYWKIKoSN2,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Free,2013,rock,Dsno3d Bno3d Dsno3d Bno3d Csno3d Bno3d Gsno3d Fsno3d Dsno3d Bno3d Fsno3d Gsno3d Bno3d Csno3d Bno3d Dsno3d Bno3d Fsno3d Gsno3d Csno3d Fsno3d Dsno3d Bno3d Dsno3d B Bno3d Csno3d Bno3d Gsno3d Fsno3d Dsno3d Bno3d Fsno3d Gsno3d Bno3d Csno3d Bno3d Dsno3d Bno3d Fsno3d Gsno3d Csno3d Fsno3d Bno3d Fsno3d Bno3d Csno3d Dsno3d Bno3d Dsno3d Bno3d Csno3d Dsno3d Bno3d Fsno3d Bno3d Csno3d Bno3d Dsno3d Bno3d Fsno3d Gsno3d Csno3d Fsno3d,,,,,,,,,,,,1BaRkHp0kF9tbbUfZB3Xx6,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Get Me To You,2011,rock,C F G C F G C F C F C G Amin F C G Amin F C F C F C F C F C F C F C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C F C F C F C G Amin F C G Amin C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C,,,,,,,,,,,,2FNDu9d1yrKW1s8iTGiK0d,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,God Is on the Move,2015,rock,,C G D,C G D C G D C G D,Em C G D Em C G D C G D,Em D C Em C D Em D C Em C D,Em D C Em C D Em D C Em C D Em D C Em C D G,G,4 1 5,4 1 5 4 1 5 4 1 5,6m 4 1 5 6m 4 1 5 4 1 5,6m 5 4 6m 4 5 6m 5 4 6m 4 5,6m 5 4 6m 4 5 6m 5 4 6m 4 5 6m 5 4 6m 4 5 1,72aVbNngCMhTFl31ydjHCG,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Help Me,2019,rock,,Bm D A E,Bm D A E Bm D A E Bm D A E Bm D A E,Bm D A E Bm D A E Bm,D A E Bm D A E,,A,2m 4 1 5,2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5,2m 4 1 5 2m 4 1 5 2m,4 1 5 2m 4 1 5,,5dW8cHIKRVZfTI5sYhgIww,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Hopes and Dreams,2015,rock,,,A B C#m E A B C#m A,E B C#m A E B C#m A,B C#m A B C#m A,E B C#m A E B C#m A,E,,4 5 6m 1 4 5 6m 4,1 5 6m 4 1 5 6m 4,5 6m 4 5 6m 4,1 5 6m 4 1 5 6m 4,7fiIGLr0bIpEnJ5ACeS8iX,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,I Have Decided,2019,rock,,,C#m A E B C#m A E B C#m A E B C#m A E B,C#m A E B C#m A E B C#m A E B C#m A E B,C#m A E B C#m A E B C#m A E B C#m A E B,C#m A E B C#m A E B C#m A E B C#m A E B C#m A E B C#m A E B C#m A E B C#m A E B,E,,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5,3s8OC7OfBNZVZ3Q7a7mdiC,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Just Say Jesus,2013,rock,,F# F# F#,F# F# F# C# B C# B F#,B F# B Ebm C#/F B F# F#,,B F# B Ebm C#/F B Ebm C#/F B F#,F#,1 1 1,1 1 1 5 4 5 4 1,4 1 4 6m 5/7 4 1 1,,4 1 4 6m 5/7 4 6m 5/7 4 1,6jy5BnRcrIyBr2kz52BWeC,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Kingdoms,2015,rock,C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F C G Amin F G Amin F G Amin F C G Amin F C G Amin F C G Amin F C,,,,,,,,,,,,3cbC6vgZ0DItpzDfv6YImX,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Only King Forever - Radio Edit,2017,rock,,,C Am F C Am F C Am F,C C/E F C/E F,Dm C G Dm C G Dm C G Dm C G,,C,,1 6m 4 1 6m 4 1 6m 4,1 1/3 4 1/3 4,2m 1 5 2m 1 5 2m 1 5 2m 1 5,,4HDYbkvdaLwVX2xFHicNsr,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Promises,2013,rock,D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D G Bmin A D,,,,,,,,,,,,7lFEDVereSk0lPrssD0fL4,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,The 99,2019,rock,,D A/C# Bm G,D A Bm G D A Bm G D A Bm G,D A Bm G D A Bm G D A Bm G,,A Bm G D A Bm G D A Bm G,D,1 5/7 6m 4,1 5 6m 4 1 5 6m 4 1 5 6m 4,1 5 6m 4 1 5 6m 4 1 5 6m 4,,5 6m 4 1 5 6m 4 1 5 6m 4,65tCCdaH9krzm7LhAZho9B,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,The One I'm Running To,2013,rock,,G,C Em C G C Em C D C D C,G C Em C G C Em C G,C Em C,G C Em C G C Em C Em G C,C,5,1 3m 1 5 1 3m 1 2 1 2 1,5 1 3m 1 5 1 3m 1 5,1 3m 1,5 1 3m 1 5 1 3m 1 3m 5 1,0CDE8zzyDD8LhEUwjv6scm,15JWT0b1GY8dOBjVtrHaca,christian
7eventh Time Down,Trust - Cmc Remix,2019,rock,Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin C Dmin Amin F C Dmin Amin C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F Amin F C Dmin,,,,,,,,,,,,3ii5lIZ0ync2qkiESAftIU,15JWT0b1GY8dOBjVtrHaca,christian
Aaron Shust,Ever Be,2016,rock,,G Em Bm C,G Am C Bm D G Am C Bm D C G D Am,C G Em D G Em,G D Em C G Am Em C,C G Em D C G,G,1 6m 3m 4,1 2m 4 3m 5 1 2m 4 3m 5 4 1 5 2m,4 1 6m 5 1 6m,1 5 6m 4 1 2m 6m 4,4 1 6m 5 4 1,15ieUaAegwQRlmEigRUwTv,0oM8RWZXhJYSnzGdepP7fM,christian
Aaron Shust,My Savior My God,2005,rock,C Emin G C G D Emin C G Emin C G Emin D C G Emin C Emin G C G,,,,,,,,,,,,1syFMBjjRvL3uReOM8yWEb,0oM8RWZXhJYSnzGdepP7fM,christian
Aaron Shust,This I Know,2019,rock,,G D G A Bm D/F#,D Bm G D Bm G D G A D,G D G A Bm D/F# G A Bm D/F# G A D G A D,Bm G D Bm G D,Bm G D Bm G D,D,4 1 4 5 6m 1/3,1 6m 4 1 6m 4 1 4 5 1,4 1 4 5 6m 1/3 4 5 6m 1/3 4 5 1 4 5 1,6m 4 1 6m 4 1,6m 4 1 6m 4 1,5Dz4NHWyh7L2GRz8uidrBR,0oM8RWZXhJYSnzGdepP7fM,christian
Aaron Shust,To God Alone,2009,rock,,F Am G,C G Am F C G Am F C G Am F C G Am F D F,C G Am F C G Am F C G Am F Dm Am G,F Am G F Am G F Am G F,F Am G C F Am G,C,4 6m 5,1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 2 4,1 5 6m 4 1 5 6m 4 1 5 6m 4 2m 6m 5,4 6m 5 4 6m 5 4 6m 5 4,4 6m 5 1 4 6m 5,0sXqOSFwclldQwywLYqUrw,0oM8RWZXhJYSnzGdepP7fM,christian
Aaron Shust,Zion,2019,rock,,,A E A E G#m A B C#m G#m A B E,C#m A E C#m A E A B C#m A C#m B E,C#m A E G#m C#m A E B A E B,,E,,4 1 4 1 3m 4 5 6m 3m 4 5 1,6m 4 1 6m 4 1 4 5 6m 4 6m 5 1,6m 4 1 3m 6m 4 1 5 4 1 5,,1mxgHDkI8VOs0vnpA9Sucl,0oM8RWZXhJYSnzGdepP7fM,christian
Abandon,Feel It In Your Heart,2011,rock,Csmin E B A Csmin E B A Csmin E B A E B Fsmin A E B Fsmin A E B Fsmin Csmin E B A Csmin E B A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin A E B Fsmin,,,,,,,,,,,,7Doe0toqxWF81z50RlVdHv,4Qo3GHO4mlVPjJxvIbp4lm,christian
Abigail Miller,I Can Go In,2006,,,,D G C Em C D G Bm G C Em C,Em C G D Em C G D Em C G D Em C D G C Em C D G,Em C G D Em C D Em C G D Em C D G Em C G D G,D G C G C G C G,G,,5 1 4 6m 4 5 1 3m 1 4 6m 4,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 1 4 6m 4 5 1,6m 4 1 5 6m 4 5 6m 4 1 5 6m 4 5 1 6m 4 1 5 1,5 1 4 1 4 1 4 1,6mXp9nCnhBqAigmDqMF9yC,0rvDwu1XRV4TEUXD7LS7Hz,gospel
Ace Troubleshooter,1st Corinthians 13,2000,punk,E Ds A E Ds B Ab A Ab B E A Cs B A E A E Cs A Ds E A Cs B A E A E B A B Cs B A E Gs A Gs B E A Cs B A E A E Cs A Ds E A Cs B A E A E B A B Cs B A E Gs A Gs B E A Cs B A E A E Cs B E B E A Cs B,,,,,,,,,,,,2lhPiGYbr4MQhvDadVkyrP,7swdrO3Ejxewdg1lEf1Xon,christian
Ace Troubleshooter,Tonight,2000,punk,Dno3d Ano3d Dno3d Ano3d Dno3d Ano3d Dno3d Ano3d Dno3d Ano3d Dno3d Eno3d Ano3d Eno3d Dno3d Ano3d Eno3d Dno3d Ano3d Eno3d Dno3d Ano3d Eno3d Dno3d Ano3d Eno3d Dno3d Eno3d,,,,,,,,,,,,4uF1ddxWB56EG5ILOwhgCI,7swdrO3Ejxewdg1lEf1Xon,christian
Adawnage,Uwezo,2013,,Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds Cs Gs Fmin Ds/G Asmin Gs Fmin Ds Cs Gs,,,,,,,,,,,,2CSXfQMjtbCi0bzPN8JqfM,23AJRPsc0fX6FvUnaLu9b3,christian
Adawnage,Uwezo,2013,,Emin D C G Emin D C G Emin D C G Emin D C G Emin D C G Emin D C G Emin D C G Emin D C G,,,,,,,,,,,,2CSXfQMjtbCi0bzPN8JqfM,23AJRPsc0fX6FvUnaLu9b3,christian
Addison Road,Fight Another Day,2010,rock,G D Bmin A Bmin G D Bmin G D Bmin G D Emin Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A Bmin G D Bmin G D Emin Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A G D Bmin A,,,,,,,,,,,,2B6cUOxi4vUxxkCcwxRzHa,1Xjo0MmVXZVCNpUSLPCogR,christian
Addison Road,Hope Now,2008,rock,,Bm G D A Bm G D A,Bm G D A Bm G D A Bm G D A Bm G D A G A G A,G D G A D,G A G A,,D,6m 4 1 5 6m 4 1 5,6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 5 4 5,4 1 4 5 1,4 5 4 5,,5uMHV2kTRqUAMGD9zXvUrU,1Xjo0MmVXZVCNpUSLPCogR,christian
Addison Road,What Do I Know of Holy,2008,rock,,F C,F C F C F C F C G Am G Am G,F C G F C G Am F Am F G Am F Am F C G,,,C,4 1,4 1 4 1 4 1 4 1 5 6m 5 6m 5,4 1 5 4 1 5 6m 4 6m 4 5 6m 4 6m 4 1 5,,,1ieDOr6MTYV9Mnlm1OwAXx,1Xjo0MmVXZVCNpUSLPCogR,christian
Adhemar De Campos,Amigo de Deus,2023,,D A/Cs Bmin Emin Emin/D Csmin D A/Cs Bmin A G G/A D A/Cs Bmin D A/Cs Bmin A E/Gs Bmin A/Cs D Emin D A/Cs Bmin A Emin D A/Cs Bmin A G A/Cs D D/Fs G D/A A G D Emin D A/Cs Bmin A Emin D A/Cs Bmin A G/B A/Cs D D/Fs G D/A A G D D/A A G A/Cs D,,,,,,,,,,,,62sEiJNjKNbnY6LN9cLGQN,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,Bem Supremo - Acústico Ao Vivo,2007,,C F G Emin Amin D F/C G/B Eb Gs As Gmin Cmin F Gs/Eb As/F Eb Bb/D Gsmaj7 Eb/G As/F Gs Fmin7 As Eb As Gs Eb Bb/D Fmin7 Eb/G Gs Fmin Bbsus4 Bb Eb Gs As Eb Bb/D Gsmaj7 Eb/G Gs Fmin7 Bbsus4 Bb Eb As Gs Eb Bb/D Fmin7 Eb/G Gs Fmin Bbsus4 Bb Eb Gs Eb/G As/F Gs Bb/Ab Eb Cmin Gs Bb/Ab Eb Cmin Gs Bb Cmin Gs Bb Eb Gs Bb/Ab Eb Cmin Gs Bb/Ab Eb Cmin Gs Bb Cmin Gs Bb Eb Gs Bb Eb Gs Bb Eb,,,,,,,,,,,,30E6ulIchDnMJoCcZ8QnnT,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,Ele Vem Pra Te Salvar - Acústico Ao Vivo,2007,,D Emin D/Fs G D/Fs D Emin D/Fs G Aadd11 A D A Bmin G D A G D A Bmin G D/Fs A G A D Dadd11 D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D G A D D/Fs G A Bmin G A D/Fs G A D Dadd11 D A Bmin G D A G D A Bmin G D/Fs A G A D Dadd11 D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D G A D D/Fs G A Bmin D/Fs G A D/Fs G A D Bmin A Bmin G Bmin A G A B A B E A B Csmin A B A B E A B E A B Csmin A B A B E A B A B E,,,,,,,,,,,,0q1yeocNgiiTGnDBSqqU3g,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,Grande é o Senhor - Ao Vivo,2018,,Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G Aadd11 A G Fmaj7 G/F Fmaj7 G Amin Dmin7 Emin7 Fsmin7 Fmaj7 G/F Fmaj7 G Amin7 Fmaj7 G/F Amin7 G Fmaj7 G/F Fmaj7 G Amin Fmaj7 G Aadd11 A G,,,,,,,,,,,,6GeGXOPJFa3pRwrWAnrV7j,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,Homem de Guerra / Nosso General - Acústico Ao Vivo,2007,,Amin G Amin G Amin G Amin F G Emin F Dmin Emin Amin Dmin Amin Bb E Amin Dmin Amin Dmin Amin E,,,,,,,,,,,,28QqEOI44p254wwHRxCtQ2,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,Louvemos Ao Senhor / Magnifiquemos / Hosana / O Motivo Do Louvor - Acústico Ao Vivo,2007,,Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C C7 Gmin7 C C11 C7 Fmaj7 F/E Dmin7 Dmin/C Bb Bb/C Fmaj7 Dmin7 Gmin7 Bb/C Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb/C Fmin7 Dmin7 Gmin7 Bb7/C Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C F Fmaj7 Dmin7 Gmin7 Amin7 Bb Bb7/C,,,,,,,,,,,,3GeFBts6Zm8f21UhhBzFXO,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,O Leão Da Tribo De Judá / Nosso Comandante - Acústico Ao Vivo,2007,,G Emin F Amin D G Emin F Amin D C D Bmin Emin F C/E D,,,,,,,,,,,,69YkLk6TpyxgY1SymHD8S0,03TpTPLRclj2iknzWXAXjP,christian
Adhemar De Campos,O Nome de Jesus - Acústico Ao Vivo,2007,,G9 G/B Cmaj7 F C/D G9 G/B Cmaj7 Dsus4 D/C C9 G/B C B7 Emin7 C9 G/B C Dsus4 G9 G/B Cmaj7 F Dsus4 G9 G/B C9 Dsus4 D/C C9 G/B C B7 Emin7 C9 G/B Amin7 Dsus4 G9 A9 A/Cs D9 G9 Esus4 A9 A/Cs D9 E9 E/D D9 A/Cs D9 Cs7 Fsmin7 D9 A/Cs D Esus4 D A9 A/Cs D9 G9 Esus4 A9 A/Cs D9 Esus4 E/D D9 A/Cs D9 Cs7 Fsmin7 D9 A/Cs Bmin7 E9 A9 E9 A9,,,,,,,,,,,,0RYH0i4FQkqJoyCrJC81Zz,03TpTPLRclj2iknzWXAXjP,christian
Agraceful,The Great I Am,2008,,Cmin Gs As Fmin Cmin Gs As Fmin Cmin Gs As Cmin Gs As Cmin Gs As Cmin Gs As Fmin Cmin Gs As Fmin Cmin Gs As Cmin Gs As Cmin As Gs As Cmin As Gs As Gs As Cmin As Gs As Cmin As Gs,,,,,,,,,,,,33TPsr1p4yzmKMCnAkyF6n,13s1X8jBhNaN0r3hmTVLUm,christian
